date,demand_mwh,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,TAVG_squared,month,day_of_week,year
2024-10-31,1268742,8.05,0.41,0.0,0.0,71.0,78.0,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5041.0,10,3,2024
2024-11-01,1183236,5.14,0.0,0.0,0.0,65.0,73.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,11,4,2024
2024-11-02,1190436,9.62,0.04,0.0,0.0,71.0,78.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,11,5,2024
2024-11-03,1287685,11.41,0.33,0.0,0.0,75.0,82.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5625.0,11,6,2024
2024-11-04,1299899,11.18,2.56,0.0,0.0,75.0,80.0,63.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5625.0,11,0,2024
2024-11-05,1138639,5.82,0.03,0.0,0.0,64.0,69.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,11,1,2024
2024-11-06,968756,3.13,0.0,0.0,0.0,60.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,11,2,2024
2024-11-07,1218500,7.83,0.0,0.0,0.0,63.0,70.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,11,3,2024
2024-11-08,1225551,9.84,0.34,0.0,0.0,69.0,71.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4761.0,11,4,2024
2024-11-09,1105470,4.25,0.0,0.0,0.0,62.0,74.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,11,5,2024
2024-11-10,1116788,1.79,0.0,0.0,0.0,64.0,81.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,11,6,2024
2024-11-11,1168491,3.36,0.0,0.0,0.0,64.0,78.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,11,0,2024
2024-11-12,1144360,5.14,0.0,0.0,0.0,63.0,75.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,11,1,2024
2024-11-13,1151633,11.41,0.0,0.0,0.0,66.0,78.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,11,2,2024
2024-11-14,1086707,2.68,0.0,0.0,0.0,60.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,11,3,2024
2024-11-15,1079780,6.49,0.0,0.0,0.0,58.0,72.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,11,4,2024
2024-11-16,1079507,10.74,0.0,0.0,0.0,62.0,76.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,11,5,2024
2024-11-17,1142670,8.72,0.61,0.0,0.0,69.0,78.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.0,11,6,2024
2024-11-18,1183189,12.3,0.18,0.0,0.0,71.0,75.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,11,0,2024
2024-11-19,1095800,6.26,0.0,0.0,0.0,63.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,11,1,2024
2024-11-20,1061575,8.72,0.0,0.0,0.0,58.0,65.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,11,2,2024
2024-11-21,1100980,3.8,0.0,0.0,0.0,53.0,71.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,11,3,2024
2024-11-22,1095583,2.24,0.0,0.0,0.0,54.0,68.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,11,4,2024
2024-11-23,1083726,8.5,0.0,0.0,0.0,58.0,74.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,11,5,2024
2024-11-24,1095504,10.51,0.0,0.0,0.0,66.0,79.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,11,6,2024
2024-11-25,1147343,12.08,0.0,0.0,0.0,62.0,70.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,11,0,2024
2024-11-26,1116085,5.82,0.0,0.0,0.0,48.0,60.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,11,1,2024
2024-11-27,956532,12.08,0.0,0.0,0.0,62.0,81.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,11,2,2024
2024-11-28,1070760,10.96,0.0,0.0,0.0,50.0,53.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,11,3,2024
2024-11-29,1102348,3.13,0.0,0.0,0.0,44.0,55.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,11,4,2024
2024-11-30,1112302,4.47,0.0,0.0,0.0,47.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,11,5,2024
2024-12-01,1097801,4.03,0.0,0.0,0.0,49.0,64.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,12,6,2024
2024-12-02,1146991,1.57,0.0,0.0,0.0,50.0,65.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,12,0,2024
2024-12-03,1147854,5.37,0.0,0.0,0.0,49.0,61.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,12,1,2024
2024-12-04,1139102,3.58,0.46,0.0,0.0,52.0,53.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,12,2,2024
2024-12-05,1139321,6.93,0.0,0.0,0.0,52.0,57.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,12,3,2024
2024-12-06,1225947,3.36,0.01,0.0,0.0,42.0,52.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,12,4,2024
2024-12-07,1209666,5.59,0.8,0.0,0.0,45.0,47.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,12,5,2024
2024-12-08,1148473,7.61,0.04,0.0,0.0,48.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,12,6,2024
2024-12-09,1139889,7.83,0.0,0.0,0.0,56.0,73.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,12,0,2024
2024-12-10,1188178,12.3,0.0,0.0,0.0,49.0,52.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,12,1,2024
2024-12-11,1256309,4.25,0.0,0.0,0.0,45.0,61.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,12,2,2024
2024-12-12,1235538,10.07,0.0,0.0,0.0,51.0,61.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,12,3,2024
2024-12-13,1157606,11.86,0.03,0.0,0.0,54.0,58.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,12,4,2024
2024-12-14,1098194,6.71,0.07,0.0,0.0,63.0,73.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,12,5,2024
2024-12-15,1130132,6.71,0.01,0.0,0.0,61.0,77.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,12,6,2024
2024-12-16,1165394,8.5,0.55,0.0,0.0,71.0,78.0,59.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5041.0,12,0,2024
2024-12-17,1151644,5.59,0.0,0.0,0.0,62.0,76.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,12,1,2024
2024-12-18,1129279,10.74,0.05,0.0,0.0,60.0,69.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,12,2,2024
2024-12-19,1161648,3.58,0.0,0.0,0.0,48.0,63.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,12,3,2024
2024-12-20,1155822,7.38,0.0,0.0,0.0,50.0,59.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,12,4,2024
2024-12-21,1169042,6.26,0.0,0.0,0.0,43.0,54.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,12,5,2024
2024-12-22,1135419,10.29,0.0,0.0,0.0,49.0,61.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,12,6,2024
2024-12-23,1112474,11.86,0.0,0.0,0.0,59.0,68.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,12,0,2024
2024-12-24,1077914,9.62,2.17,0.0,0.0,62.0,66.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,12,1,2024
2024-12-25,1029620,4.7,0.0,0.0,0.0,53.0,56.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,12,2,2024
2024-12-26,1091023,6.71,1.28,0.0,0.0,56.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,12,3,2024
2024-12-27,1109773,5.14,0.0,0.0,0.0,57.0,73.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,12,4,2024
2024-12-28,1090717,5.59,0.44,0.0,0.0,60.0,64.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,12,5,2024
2024-12-29,1053661,4.47,0.0,0.0,0.0,55.0,67.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,12,6,2024
2024-12-30,1113456,9.84,0.0,0.0,0.0,61.0,82.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,12,0,2024
2024-12-31,1090249,9.62,0.0,0.0,0.0,55.0,58.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,12,1,2024
2025-01-01,1098911,4.03,0.0,0.0,0.0,46.0,53.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,1,2,2025
2025-01-02,1161492,6.04,0.0,0.0,0.0,47.0,59.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,1,3,2025
2025-01-03,1120198,4.03,0.0,0.0,0.0,51.0,64.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1,4,2025
2025-01-04,1078186,12.97,0.0,0.0,0.0,60.0,68.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1,5,2025
2025-01-05,1141874,21.47,0.0,0.0,0.0,55.0,68.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,1,6,2025
2025-01-06,1466901,13.65,0.0,0.0,0.0,29.0,40.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,1,0,2025
2025-01-07,1476625,8.28,0.0,0.0,0.0,31.0,41.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,1,1,2025
2025-01-08,1497220,6.49,0.0,0.0,0.0,33.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,1,2,2025
2025-01-09,1520956,5.14,1.75,1.2,0.0,34.0,37.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1,3,2025
2025-01-10,1532440,9.4,0.05,0.1,1.0,33.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,1,4,2025
2025-01-11,1399759,8.28,0.0,0.0,0.0,38.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,1,5,2025
2025-01-12,1263723,8.5,0.0,0.0,0.0,45.0,52.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,1,6,2025
2025-01-13,1300154,6.49,0.0,0.0,0.0,42.0,52.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,1,0,2025
2025-01-14,1334980,2.24,0.0,0.0,0.0,42.0,56.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,1,1,2025
2025-01-15,1259724,2.46,0.0,0.0,0.0,44.0,61.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,1,2,2025
2025-01-16,1246257,4.25,0.0,0.0,0.0,47.0,64.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,1,3,2025
2025-01-17,1228428,11.18,0.0,0.0,0.0,53.0,63.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,1,4,2025
2025-01-18,1193803,16.33,0.0,0.0,0.0,49.0,58.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,1,5,2025
2025-01-19,1493639,13.2,0.0,0.0,0.0,29.0,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,1,6,2025
2025-01-20,1693014,7.61,0.0,0.0,0.0,28.0,34.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,1,0,2025
2025-01-21,1662117,8.05,0.0,0.0,0.0,29.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,1,1,2025
2025-01-22,1560009,9.17,0.0,0.0,0.0,33.0,51.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,1,2,2025
2025-01-23,1237805,7.61,0.0,0.0,0.0,39.0,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,1,3,2025
2025-01-24,1393849,6.93,0.0,0.0,0.0,40.0,57.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1,4,2025
2025-01-25,1281295,10.96,0.0,0.0,0.0,47.0,56.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,1,5,2025
2025-01-26,1171078,5.82,0.01,0.0,0.0,48.0,51.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,1,6,2025
2025-01-27,1267221,5.14,0.0,0.0,0.0,42.0,54.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,1,0,2025
2025-01-28,1212060,3.13,0.0,0.0,0.0,51.0,59.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1,1,2025
2025-01-29,1154784,6.04,2.4,0.0,0.0,55.0,61.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,1,2,2025
2025-01-30,1117185,7.83,1.73,0.0,0.0,61.0,68.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,1,3,2025
2025-01-31,1130941,10.51,0.0,0.0,0.0,57.0,66.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,1,4,2025
2025-02-01,1117113,6.04,0.0,0.0,0.0,53.0,71.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,2,5,2025
2025-02-02,1083548,9.17,0.0,0.0,0.0,62.0,78.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,2,6,2025
2025-02-03,1128346,9.62,0.0,0.0,0.0,68.0,81.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,2,0,2025
2025-02-04,1136304,7.61,0.0,0.0,0.0,63.0,68.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3969.0,2,1,2025
2025-02-05,674951,5.82,0.01,0.0,0.0,55.0,75.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3025.0,2,2,2025
2025-02-06,1159340,8.5,0.0,0.0,0.0,72.0,83.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,2,3,2025
2025-02-07,1166867,5.37,0.0,0.0,0.0,61.0,77.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3721.0,2,4,2025
2025-02-08,1166685,13.42,0.0,0.0,0.0,72.0,87.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,2,5,2025
2025-02-09,1138602,8.72,0.0,0.0,0.0,49.0,50.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,2,6,2025
2025-02-10,1204851,5.82,0.25,0.0,0.0,43.0,44.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,2,0,2025
2025-02-11,1236578,6.93,0.41,0.0,0.0,44.0,46.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1936.0,2,1,2025
2025-02-12,1270750,12.08,1.07,0.0,0.0,42.0,46.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1764.0,2,2,2025
2025-02-13,1407137,9.17,0.0,0.0,0.0,31.0,38.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,2,3,2025
2025-02-14,1320882,8.5,0.0,0.0,0.0,42.0,54.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,2,4,2025
2025-02-15,1156749,12.53,0.01,0.0,0.0,52.0,72.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,2,5,2025
2025-02-16,792401,12.08,0.0,0.0,0.0,38.0,47.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,2,6,2025
2025-02-17,1117096,8.72,0.0,0.0,0.0,41.0,55.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,2,0,2025
2025-02-18,1291926,12.3,0.02,0.0,0.0,47.0,52.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2209.0,2,1,2025
2025-02-19,1746060,17.22,0.0,0.0,0.0,19.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,2,2,2025
2025-02-20,1722033,9.62,0.0,0.0,0.0,21.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,2,3,2025
2025-02-21,1640035,4.47,0.0,0.0,0.0,27.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,2,4,2025
2025-02-22,1283991,2.46,0.0,0.0,0.0,37.0,52.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,2,5,2025
2025-02-23,1230618,3.8,0.16,0.0,0.0,48.0,64.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.0,2,6,2025
2025-02-24,1178846,7.16,0.0,0.0,0.0,53.0,71.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2809.0,2,0,2025
2025-02-25,1118299,9.62,0.0,0.0,0.0,62.0,78.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,2,1,2025
2025-02-26,1115693,10.51,0.0,0.0,0.0,67.0,80.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.0,2,2,2025
2025-02-27,1089262,6.71,0.19,0.0,0.0,63.0,72.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3969.0,2,3,2025
2025-02-28,1112557,4.7,0.0,0.0,0.0,58.0,75.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3364.0,2,4,2025
2025-03-01,1076502,5.14,0.0,0.0,0.0,64.0,80.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,3,5,2025
2025-03-02,1067798,12.3,0.32,0.0,0.0,65.0,76.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,3,6,2025
2025-03-03,1149153,12.97,0.0,0.0,0.0,59.0,69.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,3,0,2025
2025-03-04,1108638,22.37,0.61,0.0,0.0,64.0,71.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4096.0,3,1,2025
2025-03-05,1103885,15.21,0.0,0.0,0.0,52.0,62.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,3,2,2025
2025-03-06,1139117,10.07,0.0,0.0,0.0,53.0,65.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,3,3,2025
2025-03-07,1134790,7.61,0.0,0.0,0.0,65.0,82.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,3,4,2025
2025-03-08,1138280,10.96,0.26,0.0,0.0,57.0,65.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3249.0,3,5,2025
2025-03-09,1065228,8.95,0.06,0.0,0.0,47.0,57.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,3,6,2025
2025-03-10,1144696,4.7,0.0,0.0,0.0,53.0,74.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,3,0,2025
2025-03-11,1128581,8.95,0.0,0.0,0.0,66.0,81.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,3,1,2025
2025-03-12,1154202,8.5,0.0,0.0,0.0,70.0,83.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,3,2,2025
2025-03-13,1176255,6.71,0.0,0.0,0.0,71.0,87.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5041.0,3,3,2025
2025-03-14,1197648,13.42,0.0,0.0,0.0,75.0,87.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5625.0,3,4,2025
2025-03-15,1077788,12.53,0.0,0.0,0.0,68.0,71.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,3,5,2025
2025-03-16,1044382,4.7,0.0,0.0,0.0,56.0,70.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,3,6,2025
2025-03-17,1132608,12.75,0.0,0.0,0.0,65.0,83.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,3,0,2025
2025-03-18,1155914,18.12,0.0,0.0,0.0,70.0,82.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,3,1,2025
2025-03-19,1129839,20.13,0.0,0.0,0.0,66.0,71.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4356.0,3,2,2025
2025-03-20,911046,9.4,0.0,0.0,0.0,52.0,65.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.0,3,3,2025
2025-03-21,1110278,10.96,0.0,0.0,0.0,59.0,76.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,3,4,2025
2025-03-22,1106209,12.3,0.0,0.0,0.0,67.0,81.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.0,3,5,2025
2025-03-23,1152484,11.41,0.0,0.0,0.0,73.0,83.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,3,6,2025
2025-03-24,1171952,4.92,0.0,0.0,0.0,66.0,81.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,3,0,2025
2025-03-25,1227637,5.59,0.0,0.0,0.0,72.0,89.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5184.0,3,1,2025
2025-03-26,1196148,10.07,0.0,0.0,0.0,74.0,81.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,3,2,2025
2025-03-27,1127852,9.84,0.08,0.0,0.0,69.0,80.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.0,3,3,2025
2025-03-28,1125483,9.4,0.23,0.0,0.0,66.0,73.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,3,4,2025
2025-03-29,1186890,11.18,0.03,0.0,0.0,70.0,82.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4900.0,3,5,2025
2025-03-30,1192383,12.3,0.0,0.0,0.0,74.0,83.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,3,6,2025
2025-03-31,854397,6.93,0.0,0.0,0.0,62.0,73.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,3,0,2025
2025-04-01,1217298,13.65,0.0,0.0,0.0,66.0,80.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4356.0,4,1,2025
2025-04-02,1269125,9.4,0.08,0.0,0.0,74.0,80.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5476.0,4,2,2025
2025-04-03,1274920,9.62,0.17,0.0,0.0,64.0,70.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,4,3,2025
2025-04-04,1254109,8.95,0.09,0.0,0.0,58.0,60.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3364.0,4,4,2025
2025-04-05,1158582,12.53,1.98,0.0,0.0,54.0,57.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2916.0,4,5,2025
2025-04-06,1116059,12.97,0.02,0.0,0.0,45.0,47.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,4,6,2025
2025-04-07,1123639,5.82,0.0,0.0,0.0,51.0,67.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,4,0,2025
2025-04-08,1127979,5.37,0.0,0.0,0.0,58.0,75.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,4,1,2025
2025-04-09,1144757,12.08,0.0,0.0,0.0,67.0,83.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.0,4,2,2025
2025-04-10,1197316,5.14,0.0,0.0,0.0,71.0,85.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,4,3,2025
2025-04-11,1208687,4.92,0.0,0.0,0.0,72.0,83.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,4,4,2025
2025-04-12,1181267,12.08,0.0,0.0,0.0,70.0,83.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,4,5,2025
2025-04-13,1232697,14.54,0.0,0.0,0.0,77.0,92.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.0,4,6,2025
2025-04-14,1289695,10.07,0.0,0.0,0.0,76.0,88.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,4,0,2025
2025-04-15,1198292,8.28,0.0,0.0,0.0,69.0,76.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.0,4,1,2025
